"city";"lat";"long";"country";"iso2";"admin_name";"capital";"population"
Tashtyp;52.7975;89.8936;Russia;RU;Khakasiya;"";5946
Tatarbunary;45.8355;29.6147;Ukraine;UA;Odes’ka Oblast’;minor;0
Tatariv;48.3436;24.5778;Ukraine;UA;Ivano-Frankivs’ka Oblast’;"";1508
Tatarka;44.9575;41.9299;Russia;RU;Stavropol’skiy Kray;"";6365
Tatarsk;55.2167;75.9667;Russia;RU;Novosibirskaya Oblast’;"";23729
Tatarskoye Uraikino;54.425;49.2494;Russia;RU;Ul’yanovskaya Oblast’;"";1553
Tatayurt;43.5608;46.9911;Russia;RU;Dagestan;"";2459
Tatil;41.9879;47.9951;Russia;RU;Dagestan;"";1132
Tatvan;38.5066;42.2816;Turkey;TR;Bitlis;minor;73222
Tavannes;47.2208;7.2014;Switzerland;CH;Bern;"";3626
Tavas;37.5735;29.0706;Turkey;TR;Denizli;minor;0
Tavda;58.05;65.2667;Russia;RU;Sverdlovskaya Oblast’;"";33356
Tavriiske;46.585;34.8484;Ukraine;UA;Zaporiz’ka Oblast’;"";1195
Tavrychanka;46.5533;33.8203;Ukraine;UA;Khersons’ka Oblast’;"";1671
Tavşanlı;39.5424;29.4987;Turkey;TR;Kütahya;minor;0
Tayga;56.0667;85.6167;Russia;RU;Kemerovskaya Oblast’;"";23565
Tayshet;55.9333;98.0167;Russia;RU;Irkutskaya Oblast’;"";33364
Tazlarovo;52.1492;56.6814;Russia;RU;Bashkortostan;"";1119
Tazovskiy;67.4667;78.7;Russia;RU;Yamalo-Nenetskiy Avtonomnyy Okrug;"";5981
Taşağıl;36.9224;31.2361;Turkey;TR;Antalya;minor;0
Taşdelen;38.8381;38.5046;Turkey;TR;Malatya;minor;0
Taşkent;36.9243;32.4913;Turkey;TR;Konya;minor;0
Taşköprü;41.5098;34.2141;Turkey;TR;Kastamonu;minor;0
Taşlıçay;39.6297;43.3688;Turkey;TR;Ağrı;minor;0
Taşova;40.7597;36.3225;Turkey;TR;Amasya;minor;0
Taşpınar;38.1796;34.025;Turkey;TR;Aksaray;minor;0
Taşucu;36.3256;33.8803;Turkey;TR;Mersin;minor;0
Tbilisskaya;45.3633;40.19;Russia;RU;Krasnodarskiy Kray;minor;0
Tecirli;37.1618;36.1098;Turkey;TR;Osmaniye;minor;0
Teeli;51.014;90.2053;Russia;RU;Tyva;"";3192
Tefenni;37.3097;29.7754;Turkey;TR;Burdur;minor;0
Tegerfelden;47.5619;8.2848;Switzerland;CH;Aargau;"";1190
Tegul’det;57.3067;88.16;Russia;RU;Tomskaya Oblast’;"";4059
Teke;41.0605;29.6538;Turkey;TR;İstanbul;minor;0
Tekeli;44.8333;78.8167;Kazakhstan;KZ;Almaty;"";30707
Tekirdağ;40.9833;27.5167;Turkey;TR;Tekirdağ;admin;1029927
Tekke;40.7156;36.1925;Turkey;TR;Amasya;minor;0
Tekkeköy;41.2117;36.46;Turkey;TR;Samsun;minor;0
Tekkiraz;40.9859;37.1603;Turkey;TR;Ordu;minor;0
Tekman;39.6411;41.5054;Turkey;TR;Erzurum;minor;0
Telemba;52.7303;113.2889;Russia;RU;Buryatiya;"";1256
Teletl;42.4278;46.738;Russia;RU;Dagestan;"";3551
Temelli;39.7275;32.3553;Turkey;TR;Ankara;minor;0
Temiraul;43.2528;46.8265;Russia;RU;Dagestan;"";3771
Temirtaū;50.0667;72.9667;Kazakhstan;KZ;Qaraghandy;"";185082
Temnikov;54.6333;43.2167;Russia;RU;Mordoviya;"";6179
Temryuk;45.2667;37.3833;Russia;RU;Krasnodarskiy Kray;minor;41133
Temyasovo;52.99;58.1103;Russia;RU;Bashkortostan;"";3529
Tepe;37.7894;40.7716;Turkey;TR;Diyarbakır;minor;0
Tepebaşı;36.6663;32.7221;Turkey;TR;Karaman;minor;0
Tepecikören;37.3614;35.6263;Turkey;TR;Adana;minor;0
Tepehan;38.1179;38.7262;Turkey;TR;Malatya;minor;0
Teplodar;46.5036;30.3244;Ukraine;UA;Odes’ka Oblast’;"";10148
Teplovka;52.0692;46.1304;Russia;RU;Saratovskaya Oblast’;"";1828
Teplyk;48.6594;29.7539;Ukraine;UA;Vinnyts’ka Oblast’;minor;6280
Tercan;39.7771;40.3778;Turkey;TR;Erzincan;minor;0
Terek;43.4833;44.1333;Russia;RU;Kabardino-Balkariya;"";19494
Tereshky;49.5471;34.6227;Ukraine;UA;Poltavs’ka Oblast’;"";2450
Teresva;48.0;23.6992;Ukraine;UA;Zakarpats’ka Oblast’;"";7589
Termal;40.6078;29.1736;Turkey;TR;Yalova;minor;0
Terme;41.2092;36.9739;Turkey;TR;Samsun;minor;0
Ternivka;48.5231;36.0826;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";27929
Ternivka;44.5819;33.7444;Ukraine;UA;Krym, Avtonomna Respublika;"";1843
Ternivka;48.3944;28.9019;Ukraine;UA;Vinnyts’ka Oblast’;"";1775
Ternivka;48.5403;29.9678;Ukraine;UA;Vinnyts’ka Oblast’;"";1395
Ternopil;49.5667;25.6;Ukraine;UA;Ternopil’s’ka Oblast’;admin;218653
Ternuvate;47.8305;36.1276;Ukraine;UA;Zaporiz’ka Oblast’;"";1306
Tersi;56.3333;52.9;Russia;RU;Tatarstan;"";1772
Terskol;43.2478;42.5197;Russia;RU;Kabardino-Balkariya;"";1138
Tervo;62.9556;26.7556;Finland;FI;Pohjois-Savo;minor;1608
Tervola;66.0821;24.808;Finland;FI;Lappi;minor;3195
Tetiiv;49.3708;29.69;Ukraine;UA;Kyyivs’ka Oblast’;minor;13015
Tetyushi;54.9333;48.8333;Russia;RU;Tatarstan;"";11250
Teuchezhkhabl’;44.8925;39.5675;Russia;RU;Adygeya;"";1773
Teufen;47.39;9.39;Switzerland;CH;Appenzell Ausserrhoden;"";6265
Teufenthal;47.3317;8.1167;Switzerland;CH;Aargau;"";1672
Teuva;62.4861;21.7472;Finland;FI;Etelä-Pohjanmaa;minor;5482
Teykovo;56.85;40.55;Russia;RU;Ivanovskaya Oblast’;"";32511
Thal;47.4664;9.5667;Switzerland;CH;Sankt Gallen;"";6570
Thalwil;47.2953;8.5647;Switzerland;CH;Zürich;"";17784
Thayngen;47.7331;8.6997;Switzerland;CH;Schaffhausen;"";5453
Therwil;47.4997;7.55;Switzerland;CH;Basel-Landschaft;"";9947
Thierachern;46.75;7.5667;Switzerland;CH;Bern;"";2428
Thun;46.759;7.63;Switzerland;CH;Bern;minor;43743
Thundorf;47.5472;8.9644;Switzerland;CH;Thurgau;"";1437
Thunstetten;47.2039;7.7569;Switzerland;CH;Bern;"";3395
Thusis;46.6885;9.4328;Switzerland;CH;Graubünden;minor;3217
Thônex;46.2;6.2167;Switzerland;CH;Genève;"";14122
Thürnen;47.4572;7.8303;Switzerland;CH;Basel-Landschaft;"";1363
Tiachiv;48.0114;23.5722;Ukraine;UA;Zakarpats’ka Oblast’;minor;9019
Tidib;42.3911;46.5771;Russia;RU;Dagestan;"";1090
Tiefencastel;46.645;9.6131;Switzerland;CH;Graubünden;minor;0
Tikhoretsk;45.85;40.1167;Russia;RU;Krasnodarskiy Kray;minor;57771
Tikhvin;59.6333;33.5;Russia;RU;Leningradskaya Oblast’;"";58136
Tiksi;71.6269;128.835;Russia;RU;Sakha (Yakutiya);"";5700
Tilichiki;60.4333;166.0486;Russia;RU;Kamchatskiy Kray;"";1330
Tillo;37.9449;42.0072;Turkey;TR;Siirt;minor;0
Timar;38.8286;43.4333;Turkey;TR;Van;minor;0
Timashevsk;45.6167;38.9333;Russia;RU;Krasnodarskiy Kray;minor;51925
Timofeyevka;53.5633;49.3893;Russia;RU;Samarskaya Oblast’;"";3893
Tindi;42.4333;46.1333;Russia;RU;Dagestan;"";2304
Tinit;41.8326;48.2267;Russia;RU;Dagestan;"";1384
Tire;38.0833;27.7333;Turkey;TR;İzmir;minor;84457
Tirebolu;41.0069;38.8139;Turkey;TR;Giresun;minor;0
Tirlyanskiy;54.2108;58.5806;Russia;RU;Bashkortostan;"";4427
Tiskre;59.4236;24.5836;Estonia;EE;Harjumaa;"";1064
Tiudiv;48.2394;25.1303;Ukraine;UA;Ivano-Frankivs’ka Oblast’;"";2031
Tlumach;48.8669;25.0012;Ukraine;UA;Ivano-Frankivs’ka Oblast’;minor;8886
Tobolsk;58.1953;68.2581;Russia;RU;Tyumenskaya Oblast’;"";98886
Toffen;46.8588;7.4924;Switzerland;CH;Bern;"";2509
Toguchin;55.2333;84.3833;Russia;RU;Novosibirskaya Oblast’;"";21064
Togul;53.4667;85.9167;Russia;RU;Altayskiy Kray;"";4225
Tohmajärvi;62.2264;30.3319;Finland;FI;Pohjois-Karjala;minor;4738
Toholampi;63.775;24.25;Finland;FI;Keski-Pohjanmaa;minor;3311
Toijala;61.1667;23.8681;Finland;FI;Pirkanmaa;minor;17043
Toila;59.4213;27.5081;Estonia;EE;Ida-Virumaa;minor;0
Toivakka;62.1;26.0833;Finland;FI;Keski-Suomi;minor;2431
Tokari;50.4148;33.4274;Ukraine;UA;Poltavs’ka Oblast’;"";1511
Tokat;40.3097;36.5542;Turkey;TR;Tokat;admin;201294
Toklar;38.4181;36.015;Turkey;TR;Kayseri;minor;0
Tokmak;47.2514;35.705799999999996;Ukraine;UA;Zaporiz’ka Oblast’;minor;31016
Tolbazy;54.006;55.8942;Russia;RU;Bashkortostan;"";10114
Tolochenaz;46.5;6.4667;Switzerland;CH;Vaud;"";1932
Tolstoy-Yurt;43.4456;45.7789;Russia;RU;Chechnya;"";8097
Tolyatti;53.5167;49.4167;Russia;RU;Samarskaya Oblast’;"";707408
Tomakivka;47.8163;34.7471;Ukraine;UA;Dnipropetrovs’ka Oblast’;minor;6957
Tomari;47.7667;142.0667;Russia;RU;Sakhalinskaya Oblast’;"";3810
Tomarza;38.4472;35.7992;Turkey;TR;Kayseri;minor;0
Tomashhorod;51.3122;27.025;Ukraine;UA;Rivnens’ka Oblast’;"";2487
Tomashpil;48.5471;28.5157;Ukraine;UA;Vinnyts’ka Oblast’;minor;5527
Tomichi;50.7782;128.2414;Russia;RU;Amurskaya Oblast’;"";1419
Tommot;58.9667;126.2667;Russia;RU;Sakha (Yakutiya);"";6935
Tomsino;56.452;28.5392;Russia;RU;Pskovskaya Oblast’;minor;0
Tomsk;56.4886;84.9522;Russia;RU;Tomskaya Oblast’;admin;572740
Tonya;40.884;39.2849;Turkey;TR;Trabzon;minor;0
Toora-Khem;52.4656;96.1181;Russia;RU;Tyva;"";2387
Topaklı;39.0056;34.8264;Turkey;TR;Nevşehir;minor;0
Topchikha;52.8211;83.1197;Russia;RU;Altayskiy Kray;"";8906
Topchyno;48.0389;23.8528;Ukraine;UA;Zakarpats’ka Oblast’;"";2238
Topki;55.2833;85.6167;Russia;RU;Kemerovskaya Oblast’;"";27860
Toprakkale;37.0639;36.1469;Turkey;TR;Osmaniye;minor;20127
Topçam;40.6166;37.7706;Turkey;TR;Ordu;minor;0
Torbalı;38.1619;27.3583;Turkey;TR;İzmir;minor;178772
Torchyn;50.7667;25.0;Ukraine;UA;Volyns’ka Oblast’;"";4601
Toretsk;48.4;37.8333;Ukraine;UA;Donets’ka Oblast’;"";34378
Tornio;65.8497;24.1441;Finland;FI;Lappi;minor;21928
Toropets;56.5;31.6333;Russia;RU;Tverskaya Oblast’;"";12048
Torricella;46.0667;8.9167;Switzerland;CH;Ticino;"";3087
Tortum;40.2889;41.541;Turkey;TR;Erzurum;minor;0
Torul;40.5507;39.2834;Turkey;TR;Gümüşhane;minor;0
Torzhok;57.0333;34.9667;Russia;RU;Tverskaya Oblast’;"";45641
Tosno;59.54;30.8775;Russia;RU;Leningradskaya Oblast’;"";37509
Tosya;41.0154;34.0401;Turkey;TR;Kastamonu;minor;0
Totma;59.9833;42.7667;Russia;RU;Vologodskaya Oblast’;"";9805
Tovuz;40.9864;45.6275;Azerbaijan;AZ;Tovuz;admin;13700
Toybokhoy;62.1828;116.7642;Russia;RU;Sakha (Yakutiya);"";1467
Tpig;41.7775;47.5939;Russia;RU;Dagestan;"";2833
Trabzon;41.005;39.7225;Turkey;TR;Trabzon;admin;807903
Tramelan;47.2233;7.1014;Switzerland;CH;Bern;"";4564
Trebukhivtsi;49.4297;27.4106;Ukraine;UA;Khmel’nyts’ka Oblast’;"";1375
Treskovo;52.0463;106.89;Russia;RU;Buryatiya;"";1380
Treyvaux;46.7333;7.1333;Switzerland;CH;Fribourg;"";1470
Triengen;47.2358;8.0758;Switzerland;CH;Luzern;"";4652
Trimbach;47.3636;7.9;Switzerland;CH;Solothurn;"";6543
Trimmis;46.8958;9.5642;Switzerland;CH;Graubünden;"";3304
Trin;46.8624;9.3299;Switzerland;CH;Graubünden;"";1429
Trogen;47.4075;9.4647;Switzerland;CH;Appenzell Ausserrhoden;"";1735
Troiandove;46.8944;30.8611;Ukraine;UA;Odes’ka Oblast’;"";1623
Troianiv;50.1133;28.5231;Ukraine;UA;Zhytomyrs’ka Oblast’;"";1929
Troinex;46.1631;6.1475;Switzerland;CH;Genève;"";2501
Troistorrents;46.2333;6.9167;Switzerland;CH;Valais;"";4683
Troitsk;54.0833;61.5667;Russia;RU;Chelyabinskaya Oblast’;"";73911
Troitskoye;43.75;44.6667;Russia;RU;North Ossetia;"";3607
Troitskoye;51.276;41.4906;Russia;RU;Voronezhskaya Oblast’;"";1965
Trokhizbenka;48.7575;38.9633;Ukraine;UA;Luhans’ka Oblast’;"";1280
Trosna;52.4446;35.7791;Russia;RU;Orlovskaya Oblast’;"";2530
Trostianets;48.512;29.2137;Ukraine;UA;Vinnyts’ka Oblast’;minor;7655
Trostianets;48.3578;28.2317;Ukraine;UA;Vinnyts’ka Oblast’;"";1545
Troyekurovo;52.9759;38.9777;Russia;RU;Lipetskaya Oblast’;"";1940
Troyits’ke;48.414;35.8668;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1392
Trub;46.9331;7.8831;Switzerland;CH;Bern;"";1350
Trubchevsk;52.5833;33.7667;Russia;RU;Bryanskaya Oblast’;"";14001
Trudfront;45.9346;47.6693;Russia;RU;Astrakhanskaya Oblast’;"";2680
Trudove;45.6183;29.3967;Ukraine;UA;Odes’ka Oblast’;"";1487
Trun;46.7433;8.9831;Switzerland;CH;Graubünden;"";1170
Trunovskoye;45.495;42.1294;Russia;RU;Stavropol’skiy Kray;"";6121
Trushki;49.7544;29.9428;Ukraine;UA;Kyyivs’ka Oblast’;"";2531
Truskavets;49.2806;23.505;Ukraine;UA;L’vivs’ka Oblast’;"";28867
Trélex;46.4167;6.2;Switzerland;CH;Vaud;"";1402
Trëkhgornyy;54.8;58.45;Russia;RU;Chelyabinskaya Oblast’;"";32715
Trüllikon;47.6392;8.6931;Switzerland;CH;Zürich;"";1054
Tsa-Vedeno;43.0174;46.0536;Russia;RU;Chechnya;"";1285
Tsarychanka;48.9432;34.4748;Ukraine;UA;Dnipropetrovs’ka Oblast’;minor;7415
Tsarëv;48.6657;45.3733;Russia;RU;Volgogradskaya Oblast’;"";1521
Tselina;46.5338;41.0328;Russia;RU;Rostovskaya Oblast’;minor;0
Tselinnoye;51.3291;94.8059;Russia;RU;Tyva;"";1227
Tsibanobalka;44.9803;37.3439;Russia;RU;Krasnodarskiy Kray;"";5370
Tsimlyansk;47.6467;42.0947;Russia;RU;Rostovskaya Oblast’;minor;14528
Tsiolkovskiy;51.7603;128.1212;Russia;RU;Amurskaya Oblast’;"";6535
Tsishowka;53.8909;30.2513;Belarus;BY;Mahilyowskaya Voblasts’;"";1052
Tsivilsk;55.8667;47.4833;Russia;RU;Chuvashiya;"";14718
Tsotsin-Yurt;43.2419;46.0;Russia;RU;Chechnya;"";20013
Tsuman;50.8333;25.8833;Ukraine;UA;Volyns’ka Oblast’;"";6548
Tsybuleve;48.8144;32.4878;Ukraine;UA;Kirovohrads’ka Oblast’;"";1797
Tsybuliv;49.0733;29.8472;Ukraine;UA;Cherkas’ka Oblast’;"";3568
Tséri;35.0725;33.3243;Cyprus;CY;Lefkosía;"";7035
Tuapse;44.1;39.0833;Russia;RU;Krasnodarskiy Kray;minor;62269
Tubinskiy;52.8892;58.2225;Russia;RU;Bashkortostan;"";7007
Tufanbeyli;38.2633;36.2206;Turkey;TR;Adana;minor;0
Tuggen;47.2031;8.9456;Switzerland;CH;Schwyz;"";3309
Tugozvonovo;52.0731;82.6003;Russia;RU;Altayskiy Kray;"";1156
Tuim;54.3198;89.9214;Russia;RU;Khakasiya;"";4211
Tukan;53.8419;57.4611;Russia;RU;Bashkortostan;"";7946
Tukhchar;43.2215;46.4098;Russia;RU;Dagestan;"";4537
Tukums;56.9669;23.1531;Latvia;LV;Tukuma Novads;admin;16691
Tula;54.2;37.6167;Russia;RU;Tul’skaya Oblast’;admin;485221
Tulchyn;48.6744;28.8497;Ukraine;UA;Vinnyts’ka Oblast’;minor;15051
Tulun;54.5667;100.5667;Russia;RU;Irkutskaya Oblast’;"";41640
Tul’skiy;44.5136;40.1789;Russia;RU;Adygeya;minor;0
Tumak;46.2344;48.5063;Russia;RU;Astrakhanskaya Oblast’;"";2485
Tunceli;39.1061;39.5481;Turkey;TR;Tunceli;admin;38504
Tura;64.2833;100.25;Russia;RU;Krasnoyarskiy Kray;"";5444
Turag;41.8603;47.974;Russia;RU;Dagestan;"";1164
Turan;52.15;93.9167;Russia;RU;Tyva;"";4879
Turanlı;39.2768;27.3246;Turkey;TR;İzmir;minor;0
Turaw;52.0692;27.7361;Belarus;BY;Homyel’skaya Voblasts’;"";2772
Turbenthal;47.4383;8.8442;Switzerland;CH;Zürich;"";4748
Turbiv;49.3463;28.7244;Ukraine;UA;Vinnyts’ka Oblast’;"";6326
Turenki;60.9167;24.6333;Finland;FI;Kanta-Häme;minor;0
Turgi;47.4946;8.2527;Switzerland;CH;Aargau;"";3014
Turgut;37.375;28.0311;Turkey;TR;Muğla;minor;0
Turgut;38.6269;31.8108;Turkey;TR;Konya;minor;0
Turgutlu;38.5;27.7;Turkey;TR;Manisa;minor;163223
Turgutreis;37.0049;27.2595;Turkey;TR;Muğla;minor;0
Turhal;40.3875;36.0811;Turkey;TR;Tokat;minor;0
Turiia;48.8717;31.6519;Ukraine;UA;Kirovohrads’ka Oblast’;"";1511
Turinsk;58.0333;63.7;Russia;RU;Sverdlovskaya Oblast’;"";17060
Turiys’k;51.0833;24.5333;Ukraine;UA;Volyns’ka Oblast’;"";5676
Turka;52.9511;108.22;Russia;RU;Buryatiya;"";1450
Turka;49.1544;23.03;Ukraine;UA;L’vivs’ka Oblast’;minor;0
Turku;60.4517;22.27;Finland;FI;Varsinais-Suomi;admin;187604
Turshchunay;43.5996;46.6621;Russia;RU;Dagestan;"";1238
Turukhansk;65.7931;87.9622;Russia;RU;Krasnoyarskiy Kray;"";4774
Turuntayevo;52.2;107.6167;Russia;RU;Buryatiya;"";5901
Tut;37.7953;37.9161;Turkey;TR;Adıyaman;minor;0
Tutak;39.5385;42.7659;Turkey;TR;Ağrı;minor;0
Tutayev;57.8833;39.5333;Russia;RU;Yaroslavskaya Oblast’;"";40154
Tuusniemi;62.8083;28.4917;Finland;FI;Pohjois-Savo;minor;2597
Tuusula;60.4028;25.0292;Finland;FI;Uusimaa;minor;38646
Tuymazy;54.6;53.7;Russia;RU;Bashkortostan;"";68256
Tuzla;36.7007;35.0873;Turkey;TR;Adana;minor;0
Tuzlagözü;38.1802;41.5687;Turkey;TR;Batman;minor;0
Tuzluca;40.0387;43.6521;Turkey;TR;Iğdır;minor;0
Tuzlukçu;38.4778;31.6264;Turkey;TR;Konya;minor;0
Tver;56.8578;35.9219;Russia;RU;Tverskaya Oblast’;admin;419363
Twann;47.0831;7.15;Switzerland;CH;Bern;"";1171
Tynda;55.15;124.7167;Russia;RU;Amurskaya Oblast’;"";33061
Tynytsia;51.1333;32.9167;Ukraine;UA;Chernihivs’ka Oblast’;"";2088
Tyrnyauz;43.4;42.9167;Russia;RU;Kabardino-Balkariya;minor;20513
Tyrnävä;64.75;25.65;Finland;FI;Pohjois-Pohjanmaa;minor;6793
Tysmenytsia;48.9008;24.8492;Ukraine;UA;Ivano-Frankivs’ka Oblast’;minor;9287
Tyukalinsk;55.8667;72.2;Russia;RU;Omskaya Oblast’;"";10311
Tyumen;57.15;65.5333;Russia;RU;Tyumenskaya Oblast’;admin;744554
Tyumenyak;54.6836;53.7947;Russia;RU;Bashkortostan;"";1070
Tyvriv;49.0116;28.5011;Ukraine;UA;Vinnyts’ka Oblast’;minor;4006
Tägerig;47.4039;8.2806;Switzerland;CH;Aargau;"";1511
Tägerwilen;47.6556;9.1311;Switzerland;CH;Thurgau;"";4642
Täsch;46.0667;7.7667;Switzerland;CH;Valais;"";1318
Täuffelen;47.0667;7.2;Switzerland;CH;Bern;"";2872
Tõrva;58.0028;25.9228;Estonia;EE;Valgamaa;minor;2690
Tübach;47.4833;9.45;Switzerland;CH;Sankt Gallen;"";1461
Türi;58.8094;25.4292;Estonia;EE;Järvamaa;minor;5257
Türkeli;41.9476;34.3386;Turkey;TR;Sinop;minor;0
Türkistan;43.3;68.2436;Kazakhstan;KZ;Ongtüstik Qazaqstan;admin;227098
Türkoğlu;37.3865;36.8426;Turkey;TR;Kahramanmaraş;minor;0
Tütüncü;40.0669;27.7197;Turkey;TR;Balıkesir;minor;0
Tērvete;56.4497;23.3594;Latvia;LV;Tērvetes Novads;admin;331
Tīraine;56.8878;24.0694;Latvia;LV;Mārupes Novads;"";1568
Tərtər;40.3353;46.9303;Azerbaijan;AZ;Tərtər;admin;12563
Ubinskoye;55.3;79.6833;Russia;RU;Novosibirskaya Oblast’;"";5908
Ucar;40.5121;47.6519;Azerbaijan;AZ;Ucar;admin;0
Uchaly;54.3167;59.3833;Russia;RU;Bashkortostan;"";37710
Uchaly;54.3689;59.4342;Russia;RU;Bashkortostan;"";6049
Uchkeken;43.9439;42.5153;Russia;RU;Karachayevo-Cherkesiya;"";16512
Udachnyy;66.4;112.3;Russia;RU;Sakha (Yakutiya);"";11676
Udelnaya;55.6333;38.0333;Russia;RU;Moskovskaya Oblast’;"";14870
Udligenswil;47.0906;8.4006;Switzerland;CH;Luzern;"";2280
Udomlya;57.8833;35.0167;Russia;RU;Tverskaya Oblast’;"";28119
Ueberstorf;46.8695;7.3264;Switzerland;CH;Fribourg;"";2375
Uerkheim;47.3053;8.025;Switzerland;CH;Aargau;"";1334
Uetendorf;46.7664;7.5667;Switzerland;CH;Bern;"";5892
Uetikon am See;47.2669;8.6772;Switzerland;CH;Zürich;"";6145
Ufa;54.7333;55.9667;Russia;RU;Bashkortostan;admin;1115560
Uglegorsk;49.0667;142.0333;Russia;RU;Sakhalinskaya Oblast’;"";8687
Uglich;57.5333;38.3333;Russia;RU;Yaroslavskaya Oblast’;"";32146
Ugol’nyye Kopi;64.7333;177.7;Russia;RU;Chukotskiy Avtonomnyy Okrug;"";3367
Ugāle;57.2769;22.0217;Latvia;LV;Ventspils Novads;"";1589
Uhroyidy;50.8626;35.2688;Ukraine;UA;Sums’ka Oblast’;"";2046
Uinskoye;56.8814;56.5803;Russia;RU;Permskiy Kray;"";4304
Uitikon;47.3719;8.4531;Switzerland;CH;Zürich;"";4239
Ukhta;63.5667;53.7;Russia;RU;Komi;"";97087
Ukrainka;50.15;30.7519;Ukraine;UA;Kyyivs’ka Oblast’;"";16056
Ukrainsk;48.1;37.3667;Ukraine;UA;Donets’ka Oblast’;"";11824
Ula;37.1049;28.4167;Turkey;TR;Muğla;minor;0
Ulan-Ude;51.8272;107.6064;Russia;RU;Buryatiya;admin;431922
Ulashkivtsi;48.8994;25.8186;Ukraine;UA;Ternopil’s’ka Oblast’;"";1423
Ulaş;39.4449;37.039;Turkey;TR;Sivas;minor;0
Ulbroka;56.9408;24.2861;Latvia;LV;Stopiņu Novads;admin;3102
Uldurga;52.2233;110.5492;Russia;RU;Buryatiya;"";1231
Ulekchin;50.4775;104.2869;Russia;RU;Buryatiya;"";1052
Ulu-Telyak;54.9128;56.9794;Russia;RU;Bashkortostan;"";3408
Ulubey;38.4216;29.2895;Turkey;TR;Uşak;minor;12955
Ulubey;40.8686;37.7541;Turkey;TR;Ordu;minor;0
Uluborlu;38.0783;30.4502;Turkey;TR;Isparta;minor;0
Uludere;37.4407;42.8524;Turkey;TR;Şırnak;minor;0
Ulukışla;37.5478;34.4853;Turkey;TR;Niğde;minor;0
Ulus;41.5842;32.6414;Turkey;TR;Bartın;minor;0
Ulvila;61.4292;21.875;Finland;FI;Satakunta;minor;13237
Ulyanovka;44.3006;42.9272;Russia;RU;Stavropol’skiy Kray;"";1885
Ulyanovo;53.7189;35.5356;Russia;RU;Kaluzhskaya Oblast’;"";3022
Ulyanovsk;54.3167;48.3667;Russia;RU;Ul’yanovskaya Oblast’;admin;624518
Ulyap;45.0608;39.9475;Russia;RU;Adygeya;"";1209
Ulyun;53.8272;109.9103;Russia;RU;Buryatiya;"";1061
Ulëty;51.3561;112.4828;Russia;RU;Zabaykal’skiy Kray;"";6061
Uman;48.75;30.2167;Ukraine;UA;Cherkas’ka Oblast’;minor;82762
Umba;66.6814;34.3455;Russia;RU;Murmanskaya Oblast’;"";6128
Umraniye;39.175;31.2344;Turkey;TR;Afyonkarahisar;minor;0
Umurbey;40.2337;26.6063;Turkey;TR;Çanakkale;minor;0
Umurlu;37.85;27.9667;Turkey;TR;Aydın;minor;0
Umët;50.2822;45.3364;Russia;RU;Volgogradskaya Oblast’;"";1248
Undory;54.6085;48.3928;Russia;RU;Ul’yanovskaya Oblast’;"";3698
Unecha;52.85;32.6833;Russia;RU;Bryanskaya Oblast’;"";23550
Unegetey;52.1111;108.5736;Russia;RU;Buryatiya;"";1896
Uni;57.75;51.4833;Russia;RU;Kirovskaya Oblast’;minor;4167
Uniatychi;49.3736;23.4158;Ukraine;UA;L’vivs’ka Oblast’;"";1138
Untereggen;47.4664;9.4497;Switzerland;CH;Sankt Gallen;"";1073
Unterengstringen;47.4147;8.4497;Switzerland;CH;Zürich;"";3804
Unterentfelden;47.3692;8.0417;Switzerland;CH;Aargau;"";4155
Unteriberg;47.0622;8.8036;Switzerland;CH;Schwyz;"";2395
Unterkulm;47.3122;8.115;Switzerland;CH;Aargau;"";3086
Unterlunkhofen;47.3219;8.3819;Switzerland;CH;Aargau;"";1415
Unterseen;46.6872;7.8497;Switzerland;CH;Bern;"";5750
Untersiggenthal;47.502;8.2538;Switzerland;CH;Aargau;"";7240
Untervaz;46.9275;9.535;Switzerland;CH;Graubünden;"";2517
Unterägeri;47.1386;8.5844;Switzerland;CH;Zug;"";8867
Upesciems;56.9819;24.3375;Latvia;LV;Garkalnes Novads;"";1258
Upeslejas;56.9242;24.3831;Latvia;LV;Stopiņu Novads;"";1281
Urada;42.3855;46.5605;Russia;RU;Dagestan;"";2334
Uray;60.1333;64.7833;Russia;RU;Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra;"";40559
Urdorf;47.3867;8.4278;Switzerland;CH;Zürich;"";9768
Uren;57.4667;45.7833;Russia;RU;Nizhegorodskaya Oblast’;"";12309
Ureno-Karlinskoye;54.2938;47.2526;Russia;RU;Ul’yanovskaya Oblast’;"";1020
Urjala;61.0833;23.55;Finland;FI;Pirkanmaa;minor;4829
Urla;38.3222;26.7647;Turkey;TR;İzmir;minor;66360
Urman;54.8733;56.8675;Russia;RU;Bashkortostan;"";4590
Urnäsch;47.3181;9.2858;Switzerland;CH;Appenzell Ausserrhoden;"";2315
Ursy;46.6333;6.8333;Switzerland;CH;Fribourg;"";3198
Urukh;43.2756;44.03;Russia;RU;Kabardino-Balkariya;"";4373
Urus-Martan;43.1224;45.5366;Russia;RU;Chechnya;minor;59954
Uruş;40.249;32.1379;Turkey;TR;Ankara;minor;0
Urvan;43.4894;43.7653;Russia;RU;Kabardino-Balkariya;"";5813
